title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
Taylor Swift - The Fate of Ophelia (Official Music Video),"The official music video for “The Fate of Ophelia”

Stream/download ‘The Life of a Showgirl’: https://taylor.lnk.to/TSTheLifeofaShowgirl

►Subscribe to Taylor Swift on YouTube: https://ts...",ko70cExuzZM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ko70cExuzZM/3.jpg', 'width': 120, 'height': 90}]",Taylor Swift,UCqECaJ8Gagnn7YCbPEzWH6g,https://www.youtube.com/channel/UCqECaJ8Gagnn7YCbPEzWH6g,False,1 day ago,2025-10-06T20:00:08.469Z,"19,111,715 views",19111715,https://www.youtube.com/watch?v=ko70cExuzZM,239,3:59,False
Predator: Badlands | Final Trailer,"Watch the new trailer for Predator: Badlands. Experience the film only in theaters and IMAX November 7.

Set in the future on a deadly remote planet, “Badlands” follows a young Predator...",cDL3Zjdz514,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/cDL3Zjdz514/3.jpg', 'width': 120, 'height': 90}]",20th Century Studios,UC2-BeLxzUBSs0uSrmzWhJuQ,https://www.youtube.com/@20thCenturyStudios,True,1 day ago,2025-10-06T20:00:08.469Z,"1,567,098 views",1567098,https://www.youtube.com/watch?v=cDL3Zjdz514,118,1:58,False
OWNER LUCKY BLOCK RACE vs FOLTYN!,"🚨100k ROBUX GIVEAWAY IN MY NEW GAME ""DUMP"" DISCORD https://discord.com/invite/dumpgame
⚠️NEW CAYLUSBLOX PLUSHIE OUT NOW!! https://shopcaylus.com/ 
🎯 Play Waterpark Simulator NOW -...",CF-mHCfoFo0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/CF-mHCfoFo0/3.jpg', 'width': 120, 'height': 90}]",CaylusBlox,UCsPMNatXCwqyUuJilBT73jg,https://www.youtube.com/@caylusblox,True,1 day ago,2025-10-06T20:00:08.469Z,"1,570,779 views",1570779,https://www.youtube.com/watch?v=CF-mHCfoFo0,1046,17:26,False
Trippie Redd – CHECKLIST,"Trippie Redd - 
Stream/Download: https://trippieredd.lnk.to/

Follow Trippie Redd
Instagram: https://www.instagram.com/trippieredd
Facebook: https://www.facebook.com/TrippieRedd
Twitter: https://x....",ehKliwJhylc,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ehKliwJhylc/3.jpg', 'width': 120, 'height': 90}]",Trippie Redd,UCstw-41J8syXgdJ8xWvaizA,https://www.youtube.com/channel/UCstw-41J8syXgdJ8xWvaizA,False,19 hours ago,2025-10-07T01:00:08.469Z,"139,779 views",139779,https://www.youtube.com/watch?v=ehKliwJhylc,170,2:50,False
Warwick Gameplay Reveal Trailer | 2XKO,"There’s no escape. Warwick is 2XKO's newest champion, available now.

Play Warwick in 2XKO Season 0. Download for free at: https://2xko.riotgames.com/en-us/ 

2XKO is a free 2v2 fighting...",4CRb0tPXCXY,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/4CRb0tPXCXY/3.jpg', 'width': 120, 'height': 90}]",2XKO,UCYRkq7GwQm0ezrhFJOZPO9Q,https://www.youtube.com/@2XKO,False,5 hours ago,2025-10-07T15:00:08.469Z,"195,400 views",195400,https://www.youtube.com/watch?v=4CRb0tPXCXY,94,1:34,False
BLOODMONEY!,"What would you do for money? You wouldn't inflict pain on a poor stranger for a little cash... would you? 
LISTEN TO DISTRACTIBLE ►► https://open.spotify.com/show/2X40qLyoj1wQ2qE5FVpA7x...",Ym-86dezSNU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Ym-86dezSNU/3.jpg', 'width': 120, 'height': 90}]",Markiplier,UC7_YxT-KID8kRbqZo7MyscQ,https://www.youtube.com/@markiplier,True,22 hours ago,2025-10-06T22:00:08.469Z,"755,391 views",755391,https://www.youtube.com/watch?v=Ym-86dezSNU,2016,33:36,False
“Chainsaw Man – The Movie: Reze Arc” - Opening Movie／Main theme: Kenshi Yonezu – IRIS OUT,"“Chainsaw Man – The Movie: Reze Arc” - Opening Movie／Main theme: Kenshi Yonezu – IRIS OUT


Opening animation Storyboard and direction: Kamiya Yuki

“Chainsaw Man – The Movie:...",ux3QETpLcPs,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ux3QETpLcPs/3.jpg', 'width': 120, 'height': 90}]",Kenshi Yonezu  米津玄師 and MAPPA CHANNEL,N/A,https://www.youtube.com/u/undefined,False,9 hours ago,2025-10-07T11:00:08.469Z,"2,471,166 views",2471166,https://www.youtube.com/watch?v=ux3QETpLcPs,151,2:31,False
The Witcher: Season 4 | Official Trailer | Netflix,"After the Continent-altering events of Season Three, Geralt, Yennefer, and Ciri find themselves separated by a raging war and countless enemies. As their paths diverge, and their goals sharpen,...",HK9dU6JIroU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/HK9dU6JIroU/3.jpg', 'width': 120, 'height': 90}]",Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,https://www.youtube.com/@Netflix,True,5 hours ago,2025-10-07T15:00:08.469Z,"122,703 views",122703,https://www.youtube.com/watch?v=HK9dU6JIroU,150,2:30,False
Kalogeras Sisters PLAY FIVE NIGHTS AT FREDDY'S VR! (TERRIFYING),"HAPPY KALOWEEN!! What spooky video do y'all want to see next?

OUR SOCIALS:
Sunday:
Snapchat: Kalogerassunday
TikTok: @sundaykalogeras
Instagram: @sundaykalogeras

Demitra:
Snapchat: Demitrakalog...",Mz6XKjvsXVA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Mz6XKjvsXVA/3.jpg', 'width': 120, 'height': 90}]",Kalogeras Sisters ,UC5sGdW8Jf7ijogDhcIFRmlw,https://www.youtube.com/@KalogeraSisters,True,22 hours ago,2025-10-06T22:00:08.469Z,"809,900 views",809900,https://www.youtube.com/watch?v=Mz6XKjvsXVA,1233,20:33,False
Just the Way You Are (feat. Lupe Fiasco) (2010 Remix),"Provided to YouTube by Atlantic Records

Just the Way You Are (feat. Lupe Fiasco) (2010 Remix) · Bruno Mars · Lupe Fiasco

Doo-Wops & Hooligans

℗ 2010 Elektra Entertainment Group Inc....",HUvIJRFH2cA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/HUvIJRFH2cA/3.jpg', 'width': 120, 'height': 90}]",Bruno Mars,UCoUM-UJ7rirJYP8CQ0EIaHA,https://www.youtube.com/channel/UCoUM-UJ7rirJYP8CQ0EIaHA,False,5 days ago,2025-10-02T20:00:08.469Z,"296,096 views",296096,https://www.youtube.com/watch?v=HUvIJRFH2cA,239,3:59,False
